Panoplie de la Fuji Givrefoux	Bottes de la Fuji Givrefoux	botte	194	250	0	1	0	0	0	50	0	50	0	0	12	12	0	12	0	3	0	0	0	0	0	0	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	5	0	0	20	0	0		12	6
	Bottes de Mille Lieues	botte	200	300	0	1	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	5	0	0	40	0	0	0	20	0	-20	20	600	0	0	0		12	6
Panoplie Necrotique	Bottes Necrotiques	botte	177	250	0	1	0	0	0	40	0	40	0	0	15	15	0	15	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	40	6	0	0	0	0	0	5	0	0	0	0		12	6
Panoplie de Cantile	Bottes de Cantile	botte	156	200	0	1	1	0	30	30	0	0	0	0	10	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	40	0	4	0	0	0	5	0	0	15	0	0		12	6
Panoplie des Krobes	Pataugastrique	botte	200	350	1	1	0	0	0	0	60	0	60	0	0	0	12	0	12	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	-20	0	0	0	40	5	0	0	0	0	15	0	0	0	0	0		111	105
Panoplie de Fojumo	Geta de Fojumo	botte	144	200	0	1	0	0	0	0	0	60	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	10	0	0	0	30	0	0	0	0	0	5	10	150	25	0	0		12	6
Panoplie du Minotot	Sandales du Minotot	botte	160	200	0	1	1	0	0	0	50	30	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6	0	0	0	0	0	0	20	0	0	0	0	6	0	0	0	20	0	0		12	6
Panoplie de Grozilla	Bottes de Grozilla	botte	155	200	0	1	0	0	0	0	0	50	50	0	0	0	0	10	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	15	0	0	0	30	0	3	0	0	0	0	5	0	15	0	0		12	6
Gruchoplie	Gruchaussures	botte	127	150	0	1	1	0	40	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	6	0	0	0	0	0	0	20	0	0		12	6
	Sandales Gorithme	botte	146	250	0	1	0	0	0	50	0	50	0	0	7	7	0	7	0	3	0	0	0	0	0	0	0	0	0	10	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5	5	300	10	0	0		12	6
Panoplie de XLII	Bottes de XLII	botte	176	250	0	1	0	0	0	50	0	50	0	0	7	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	15	0	0	0	0	35	0	0	0	0	0	10	0	0	0	0	0		12	6
Panoplie Meurtriere	Bottes de Will Killson	botte	120	150	0	1	0	0	0	0	0	50	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	-10	0	10	0	0	0	0	0	0	25	0	0	0	5	0	0	0	350	15	0	0		12	6
Panoplie Phossile	Bottes Phossiles	botte	151	250	0	1	0	0	50	0	0	0	0	0	6	6	6	6	6	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie du Tengu Givrefoux	Bottes du Tengu Givrefoux	botte	173	250	0	1	0	0	0	0	60	40	0	0	0	0	10	10	0	3	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	5	7	0	5	0	20	0	0		12	6
	Bottes Harry	botte	123	150	0	1	0	0	0	0	0	50	0	10	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	300	10	0	0		12	6
Panoplie Lunaire	Bottes Lunaires	botte	200	350	0	1	0	0	70	0	0	0	0	0	0	0	18	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	10	6	10	0	8	0	0	400	0	0	0		12	6
Panoplie des Voyageurs Dimensionnels	Bottes des Voyageurs	botte	197	300	0	1	0	0	30	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0	0	30	0	10	0	0	0	0	10	300	15	0	0		12	6
Panoplie de Frigostine	Bottes de Frigostine	botte	142	175	0	1	0	1	0	0	0	40	50	0	0	0	0	10	10	2	0	0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	5	0	20	0	0		12	6
Panoplie des Sous-bois	Bottines des sous-bois	botte	172	250	0	1	1	0	10	0	0	0	50	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	700	30	0	0		12	6
Panoplie Pnose	Bottes Owesli	botte	200	400	0	1	1	0	0	0	50	0	50	0	0	0	20	0	20	0	0	20	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0		12	6
	Bottes Dogues	botte	200	300	0	2	0	2	0	50	50	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	7	0	0	0	15	0	0	0	15	0	0		12	6
Panoplie du Coeur Saignant	Bottes du Coeur Saignant	botte	200	350	0	1	1	0	0	90	0	0	0	0	12	12	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	40	0	0	7	0	0	7	-5	0	0	0	0		12	6
Panoplie Claire	Bottines en bois d'abrakleur	botte	135	150	0	1	0	0	0	40	0	40	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0	10	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0		12	6
Reliques de l'Aurore Pourpre	Ciel de Foudre Noire	botte	200	350	0	1	0	0	0	70	70	35	35	0	0	12	12	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4	-4	8	8	-20	10	0	0	0	30	0	4	0	-8	0	-8	4	0	0	0	0		12	6
Panoplie Ceremoniale	Bottes Ceremoniales du Seigneur des Rats	botte	134	170	0	1	0	0	0	0	35	40	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	6	0	0	0	0	0	0	0	0	25	0	0	0	0	7	0	0	0	10	0	0		12	6
Panoplie de Lethaline Sigisbul	Bottes de Lethaline	botte	194	350	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	20	0	0	0	0	40	0	0	0	0	15	0	0	500	0	0	0		12	6
Panoplie de Nidas	Tongues de Nidas	botte	200	400	0	1	1	0	0	0	50	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	10	0	20	0	0	0	50	0	0	5	0	0	0	10	0	20	0	0		12	6
Panoplie du Kimbo	Sandales Circulaires du Kimbo	botte	195	300	0	1	0	0	0	0	0	0	70	10	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	50	0	0	0	0	0	0	0	0	20	0	0		12	6
Panoplie du Wabbit Cephale	Bottes du Wabbit Cephale	botte	119	150	0	1	1	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	10	0	0	0	0	0	30	0	-6	5	0	0	0	0	0	0	0	0		12	6
Panoplie du Roi Joueur	Bottes du Roi Joueur	botte	200	350	0	1	1	0	0	60	60	0	0	0	15	15	15	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	40	0	0	6	0	0	0	-5	0	15	0	0		12	6
Panoplie Gresil	Gresilobottes	botte	190	300	0	1	0	0	0	60	0	0	60	10	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	13	0	0	13	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	20	0	0		12	6
Panoplycelium	Chaussons Pignons	botte	181	300	0	1	0	0	0	70	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	10	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	10	0	0		12	6
Panoplie du Piloztere	Pantoufles du Piloztere	botte	200	350	0	1	1	0	0	60	0	0	60	0	12	12	0	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	40	0	7	0	0	0	0	10	0	15	0	0		12	6
Panoplie de Missiz Frizz	Bottes de Missiz Frizz	botte	196	350	0	1	1	0	0	60	30	0	30	0	10	10	10	0	10	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	50	0	6	0	0	0	0	0	-300	10	0	0		12	6
Panoplistik	Bottistik	botte	200	400	0	1	0	0	0	50	50	0	0	0	10	10	10	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	30	0	0	0	0	35	0	0	0	0	12	0	0	0	0	0	0		12	6
	Raquettes Dugraal	botte	107	100	0	1	0	0	0	40	0	40	0	0	6	6	0	6	0	3	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	10	0	0	0	25	0	0	0	4	0	0	0	0	10	0	0		12	6
Panoplie du Corbac	Corbottes	botte	104	120	0	1	0	0	0	0	40	40	0	0	0	0	6	6	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	6	0	0	0	0	0		12	6
	Bottes du Cul Botte	botte	200	350	0	1	-1	0	40	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	0	0	0	0	0	40	0	0	20	0	0	0	0	0	0	0	0		12	6
	Sabots Minables	botte	196	300	1	1	-1	0	0	60	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	8	8	0	0	0	0	0	40	0	0	0	0	0	0	8	0	10	0	0		111	105
Panoplie de Meno	Bottes de Meno	botte	200	300	0	1	1	0	0	0	70	0	70	0	0	0	12	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	40	0	0	6	0	12	0	0	0	0	0	0		12	6
Panoplie du Chene Mou	Tongues du dimanche du Chene Mou	botte	136	200	0	1	0	0	10	40	40	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	6	6	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	10	0	0		12	6
Panoplie de Katigrou	Pattes de Katigrou	botte	146	200	0	1	0	1	0	50	50	50	50	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	10	0	0		12	6
Pikoplie	Pikottes	botte	198	250	0	1	1	0	0	40	0	0	40	0	15	15	0	0	15	0	10	0	0	0	0	0	0	0	0	0	12	0	0	7	0	0	0	0	0	0	0	0	0	30	0	0	7	0	0	0	-7	500	0	0	0		12	6
Panoplie du Comte Razof	Chaussons du Comte Razof	botte	193	300	0	1	1	0	0	60	60	0	0	0	10	10	10	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	30	5	0	0	0	0	7	0	0	0	0	0		12	6
Panoplie d'Otomai	Bottes d'Otomai	botte	192	300	0	1	1	0	0	0	80	0	0	0	0	0	16	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	45	0	6	0	0	8	8	0	0	0	0	0		12	6
Panoplie du Berserkoffre	Bottes du Berserkoffre	botte	102	100	0	1	0	1	0	0	40	40	0	0	0	0	6	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	7	0	0	0	0	0		12	6
	Sandales Titude	botte	122	175	0	1	0	0	0	0	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	15	0	0		12	6
Panoplie du Rat Noir	Bottes du Rat Noir	botte	101	120	0	1	0	0	0	40	0	40	0	0	6	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	4	0	0	10	0	0		12	6
Panoplie du Chasseur Embusque	Fourbabottes	botte	104	100	0	1	0	0	0	0	45	35	0	0	0	0	6	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Guerre	Solerets de Guerre	botte	200	400	0	1	0	0	0	0	100	0	0	0	0	0	20	0	0	4	15	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	30	0	0	10	0	0	20	-20	0	0	0	0		12	6
Panoplie du Bworker Gladiateur	Bottes Repane	botte	184	250	0	1	0	2	0	0	50	0	50	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	30	0	0	0	0	10	0	0	0	10	0	0		12	6
	Les Maidartes	botte	161	200	0	1	0	1	0	0	0	0	60	0	10	0	0	10	10	3	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	10	0	0	0	0	50	0	0	0	0	0	0	-15	300	20	0	0		12	6
Panoplie du Nocturlabe	Bottes du Nocturlabe	botte	200	350	0	1	1	0	0	0	0	0	100	0	0	0	0	0	15	0	-15	0	0	0	0	0	0	0	0	0	0	20	0	0	10	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	300	20	0	0		12	6
Panoplie du Pounicheur	Bottes du Pounicheur	botte	118	200	0	1	1	0	15	0	50	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	10	0	7	300	0	0	0		12	6
Panoplie du Nowel Cauchemardesque	Bottes du Nowel Cauchemardesque	botte	150	200	0	1	1	0	0	0	0	0	50	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	10	0	0	0	0	0	0	0	0	30	0	0	5	0	0	5	0	0	15	0	0		12	6
Panoplie des Profondeurs	Bottes Innommables	botte	200	500	0	1	0	0	0	0	100	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	0	0	60	0	0	0	0	15	0	0	0	15	0	0		12	6
Panoplie Blop Coco Royale	Bloptes Coco Royales	botte	80	30	0	1	1	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie Autochtone	Bottes Hoktone	botte	138	160	0	1	1	0	0	0	0	0	50	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	10	0	10	0	0	0	0	30	0	0	0	0	0	-10	0	0	20	0	0		12	6
Panoplie de la Dame du Hasard	Bottes de la Dame du Hasard	botte	200	350	0	1	0	0	0	0	70	0	70	0	0	0	15	0	15	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	40	0	0	6	0	0	0	6	0	0	0	0		12	6
Panoplie du Capitaine Ekarlatte	Bottes du Capitaine Ekarlatte	botte	130	150	0	1	0	0	15	0	30	0	0	0	7	7	7	7	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de la Cour Sombre	Bottes de la Cour Sombre	botte	200	400	0	1	0	0	0	60	0	0	0	0	20	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	15	0	0	0	0	50	0	0	0	0	0	0	0	0	20	0	0		12	6
Panoplie de la Goule	Goulbottes	botte	200	400	0	1	0	0	0	60	60	0	60	0	12	12	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	25	0	0	0	0	30	0	0	0	0	0	0	0	0	15	0	0		12	6
Panoplie du Wukin	Solerets Kritur	botte	200	500	0	1	0	0	0	0	80	0	80	0	0	0	15	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	-25	20	0	0	0	50	12	-10	-12	10	0	0	0	0	0	0	0		12	6
	Bottes Animales Sombres	botte	122	50	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	15	5	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	10	0	0		12	6
Harpinoplie	Bottarpille	botte	200	400	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	40	0	0	0	25	15	20	0	0	15	0	0		12	6
Panoplie de Nileza	Bottes de Nileza	botte	199	350	0	1	0	0	0	0	60	0	0	0	0	0	18	0	0	5	0	0	0	0	0	0	0	0	0	12	12	12	0	0	0	0	0	0	0	0	0	0	0	50	6	0	0	0	0	0	10	0	15	0	0		12	6
Panoplie de Theodoran Ax	Bottes de Theodoran Ax	botte	195	350	0	1	0	0	0	0	60	0	60	0	0	0	12	0	12	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	35	0	0	0	0	10	0	0	0	15	0	0		12	6
Panoplie du Comte Harebourg	Bottes du Comte Harebourg	botte	200	400	0	1	0	0	0	80	0	0	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	30	0	0	0	50	0	0	0	-10	0	15	0	0	0	0	0		12	6
Panoplie du K.O.	Bottes du K.O.	botte	180	300	0	1	0	1	0	60	60	0	0	0	10	10	10	0	0	0	0	20	0	0	0	0	0	0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	7	0	0	0	0		12	6
Panoplie de l'Esprit Malsain	Bottes de l'Esprit Malsain	botte	200	400	0	1	0	0	0	0	50	0	50	0	0	0	12	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	40	0	0	0	10	15	12	0	0	0	0	0		12	6
Panoplie des Fonds marins	Sandales des Fonds marins	botte	200	350	0	1	0	0	0	0	0	0	70	0	0	0	0	0	15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	40	0	0	0	7	0	10	0	0	15	0	0		12	6
Panoplie de Bethel	Chaussons de Macrab	botte	200	350	0	1	0	1	0	60	0	0	60	0	12	12	0	0	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	40	5	0	0	0	0	0	0	0	12	0	0		12	6
Panoplie du Sinistrofu	Bottes du Sinistrofu	botte	200	300	0	1	0	0	0	0	0	0	80	0	0	-20	0	0	18	0	0	0	0	0	0	0	0	0	15	0	0	0	15	0	10	0	10	0	0	0	0	0	0	20	0	0	0	0	0	0	0	300	20	0	0		12	6
Panoplie Volcanique	Sabots Volcaniques	botte	200	350	0	1	0	0	0	60	60	0	0	0	10	10	10	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	40	0	0	5	0	12	7	0	0	0	0	0		12	6
	Sandales Hambic	botte	159	250	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	5	-5	0	0	0	0	0	0	35	0	0	0	0	6	0	0	0	20	0	0		12	6
Panoplie des Scalarcin	Chaussettes des Scalarcin	botte	53	0	0	1	0	0	20	0	0	20	0	0	2	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie Paztek	Sandales Paztek	botte	200	400	0	1	0	0	0	0	80	0	80	0	0	0	15	0	15	-10	0	20	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	0	-30	0	0	0	0	40	0	0	0	0	0	10	0	0	0	0	0		12	6
Panoplie d'Ombre	Bottes Refois	botte	198	300	0	1	0	0	0	0	70	0	70	0	0	0	12	0	12	4	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	10	0	0	0	0	0	0	0	30	0	0	0	6	0	5	0	0	0	0	0		12	6
Panoplie de Brouce Boulgoure	Bottes de Brouce	botte	197	300	0	1	0	0	0	90	0	0	0	0	18	18	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	10	0	0	0	0	0	40	0	0	0	0	0	0	5	0	20	0	0		12	6
Panoplie Blop Multicolore Royale	Bloptes Multicolores Royales	botte	90	50	0	1	0	0	30	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie du Craqueleur Legendaire	Bottes du Craqueleur Legendaire	botte	86	0	0	1	0	0	0	0	25	25	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0		12	6
Panoplie Obscure	Chaussures Hau	botte	196	300	0	1	0	0	0	40	40	0	40	0	10	10	10	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	30	0	7	0	-5	0	0	0	0	0	0	0		12	6
Panoplie du Levitrof	Bottes du Levitrof	botte	200	350	0	1	0	0	0	60	60	0	60	0	15	15	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	15	0	0	0	0		12	6
Panoplie du Minotoror	Bottes du Minotoror	botte	113	150	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	10	0	0	0	0	0	0	0	0	0	0	0	7	0	0	10	0	0	0	0	0	0	35	0	0	0	0	10	0	0	0	20	0	0		12	6
Panoplie de Soissanth	Pantoufles de Soissanth	botte	174	250	0	1	0	0	0	60	60	0	0	0	10	10	10	0	0	4	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	10	0	0	0	0	0	25	0	0	0	0	0	0	4	0	0	0	0		12	6
Pernoplie	Chaussquales	botte	173	250	0	1	0	0	0	60	0	0	0	0	15	15	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	15	0	0	0	0	40	0	5	0	0	0	0	5	0	0	0	0		12	6
Panoplie des Tombeaux	Geta des Tombeaux	botte	166	250	0	1	0	0	0	0	50	0	0	0	0	0	10	0	0	4	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	7	0	0	15	0	0	0	30	0	0	0	5	5	0	0	300	0	0	0		12	6
Panoplie de la Tisseuse	Bottes Soyeuses	botte	93	70	0	1	1	0	0	0	0	0	30	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	5	0	0		12	6
	Bottes du Gardien des Egouts	botte	83	50	0	1	0	0	15	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0		12	6
Panoplie du Professeur Xa	Bottes du Professeur Xa	botte	193	250	1	0	0	1	0	30	30	0	30	0	10	10	10	0	10	2	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	50	5	0	0	0	10	0	0	0	15	0	0		12	6
Panoplie Ardente	Chaussures Ardentes	botte	200	350	0	1	0	1	0	0	80	0	0	0	0	0	15	0	0	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0	40	5	0	0	0	12	7	0	0	15	0	0		12	6
Panoplie Ancestrale	Protege-Tibias Ancestraux	botte	110	130	0	1	0	0	0	35	0	0	50	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	15	0	0		12	6
Panoplie de Dremoan	Bottes de Dremoan	botte	180	250	0	1	0	1	0	0	60	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	40	0	0	0	0	0	0	0	0	15	0	0		12	6
Panoplie du Meulou	Bottes du Meulou	botte	131	120	0	1	0	2	5	50	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	8	8	8	8	0	-7	0	9	9	0	0	0	0	0	30	0	0	0	0	0	0	0	200	15	200	0		12	6
Panoplie de Farle Ingalsse	Sabots de Farle	botte	80	50	0	1	0	0	0	25	0	25	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie du Boufcoul	Bottes du Boufcoul	botte	87	70	0	1	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	15	0	0	0	5	0	0	0	-50	0	0	0		12	6
Panoplie du Dragon Cochon	Mules du Dragon Cochon	botte	94	80	0	1	0	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	5	0	10	0	0		12	6
Panoplie de Redolphe	Sabots de Redolphe	botte	85	60	0	1	0	0	0	30	0	30	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0		12	6
Panoplie Blop Indigo Royale	Bloptes Indigo Royales	botte	80	30	0	1	1	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie Blop Reinette Royale	Bloptes Reinette Royales	botte	80	30	0	1	1	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie Blop Griotte Royale	Bloptes Griotte Royales	botte	80	30	0	1	1	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie des Malters	Bottes Crepitantes de Malter	botte	148	250	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	25	5	0	5	0	20	0	0	0	0	0	0		12	6
